k, n, p, q, poverq, eigenvectors, conductance, rand
5, 100, 0.2, 0.02, 10.0, 1, 0.9377202664062985, 0.6576649298597195
5, 100, 0.2, 0.02, 10.0, 2, 0.6981846820271966, 0.85934749498998
5, 100, 0.2, 0.02, 10.0, 3, 0.39861760664271423, 0.9694356713426855
5, 100, 0.2, 0.02, 10.0, 4, 0.30623025181361835, 0.996412024048096
5, 100, 0.2, 0.02, 10.0, 5, 0.2963070043480342, 1.0
5, 100, 0.2, 0.04000000000000001, 4.999999999999999, 1, 0.9447675275383911, 0.6609298597194389
5, 100, 0.2, 0.04000000000000001, 4.999999999999999, 2, 0.7646430255636087, 0.8038693386773547
5, 100, 0.2, 0.04000000000000001, 4.999999999999999, 3, 0.5905581066137018, 0.9329178356713428
5, 100, 0.2, 0.04000000000000001, 4.999999999999999, 4, 0.4834387426310999, 0.9850484969939879
5, 100, 0.2, 0.04000000000000001, 4.999999999999999, 5, 0.45860411358651526, 0.9996809619238476
5, 100, 0.2, 0.06000000000000001, 3.333333333333333, 1, 0.9245555959001628, 0.6574380761523047
5, 100, 0.2, 0.06000000000000001, 3.333333333333333, 2, 0.8065776556351201, 0.7519446893787575
5, 100, 0.2, 0.06000000000000001, 3.333333333333333, 3, 0.6845661915706234, 0.8831847695390781
5, 100, 0.2, 0.06000000000000001, 3.333333333333333, 4, 0.5931335268117481, 0.9616625250501002
5, 100, 0.2, 0.06000000000000001, 3.333333333333333, 5, 0.5581122117352573, 0.992050501002004
5, 100, 0.2, 0.08000000000000002, 2.4999999999999996, 1, 0.9372398647461656, 0.6574188376753508
5, 100, 0.2, 0.08000000000000002, 2.4999999999999996, 2, 0.7875504303375908, 0.7401987975951904
5, 100, 0.2, 0.08000000000000002, 2.4999999999999996, 3, 0.7429722611242551, 0.8378997995991984
5, 100, 0.2, 0.08000000000000002, 2.4999999999999996, 4, 0.687597031124957, 0.9120825651302604
5, 100, 0.2, 0.08000000000000002, 2.4999999999999996, 5, 0.6317747353473693, 0.9617987975951905
5, 100, 0.2, 0.10000000000000002, 1.9999999999999998, 1, 0.9289332388233067, 0.6561402805611223
5, 100, 0.2, 0.10000000000000002, 1.9999999999999998, 2, 0.8149421781554034, 0.7142525050100199
5, 100, 0.2, 0.10000000000000002, 1.9999999999999998, 3, 0.7631183727040802, 0.7678436873747495
5, 100, 0.2, 0.10000000000000002, 1.9999999999999998, 4, 0.7365159596002216, 0.8149322645290583
5, 100, 0.2, 0.10000000000000002, 1.9999999999999998, 5, 0.6997945655882494, 0.8560721442885771
5, 100, 0.2, 0.12000000000000002, 1.6666666666666665, 1, 0.9213224932054033, 0.6597042084168337
5, 100, 0.2, 0.12000000000000002, 1.6666666666666665, 2, 0.8252606788085342, 0.6793290581162326
5, 100, 0.2, 0.12000000000000002, 1.6666666666666665, 3, 0.7730234529640713, 0.7067118236472946
5, 100, 0.2, 0.12000000000000002, 1.6666666666666665, 4, 0.7688765515691974, 0.7190821643286573
5, 100, 0.2, 0.12000000000000002, 1.6666666666666665, 5, 0.741737986837424, 0.7192745490981964
5, 100, 0.2, 0.14, 1.4285714285714286, 1, 0.9405287089177314, 0.6554957915831664
5, 100, 0.2, 0.14, 1.4285714285714286, 2, 0.8369075729065969, 0.6670861723446894
5, 100, 0.2, 0.14, 1.4285714285714286, 3, 0.7739950240864799, 0.684408016032064
5, 100, 0.2, 0.14, 1.4285714285714286, 4, 0.7715430936891642, 0.6878108216432866
5, 100, 0.2, 0.14, 1.4285714285714286, 5, 0.7499949310380801, 0.6912280561122245
5, 100, 0.2, 0.16, 1.25, 1, 0.936993245061084, 0.6536064128256514
5, 100, 0.2, 0.16, 1.25, 2, 0.8459057746822776, 0.6616929859719438
5, 100, 0.2, 0.16, 1.25, 3, 0.7804390410758393, 0.6791350701402805
5, 100, 0.2, 0.16, 1.25, 4, 0.7668198737154055, 0.6823406813627255
5, 100, 0.2, 0.16, 1.25, 5, 0.7574056124775862, 0.6828601202404811
5, 100, 0.2, 0.18000000000000002, 1.111111111111111, 1, 0.9340777606849396, 0.6544224448897796
5, 100, 0.2, 0.18000000000000002, 1.111111111111111, 2, 0.8514701027786662, 0.6635078156312625
5, 100, 0.2, 0.18000000000000002, 1.111111111111111, 3, 0.7970493364751681, 0.6747022044088176
5, 100, 0.2, 0.18000000000000002, 1.111111111111111, 4, 0.785646880134041, 0.6789987975951903
5, 100, 0.2, 0.18000000000000002, 1.111111111111111, 5, 0.7588653040709252, 0.6811446893787574
5, 100, 0.2, 0.2, 1.0, 1, 0.9343469414743361, 0.6589450901803608
5, 100, 0.2, 0.2, 1.0, 2, 0.8574958174035258, 0.6636513026052103
5, 100, 0.2, 0.2, 1.0, 3, 0.7918386160189393, 0.675415631262525
5, 100, 0.2, 0.2, 1.0, 4, 0.7846053160373573, 0.6783054108216432
5, 100, 0.2, 0.2, 1.0, 5, 0.760312341435237, 0.6803046092184368
